id_venta,fecha,id_cliente,id_producto,id_sucursal,cantidad,total
7723,2025-12-09,421,44,3,4,9538.41
7724,2026-02-17,118,4,2,5,12008.75
7725,2026-01-24,249,45,1,1,13168.92
7726,2026-04-22,411,19,1,4,5480.06
7727,2026-05-08,2,5,3,5,10339.5
7728,2026-03-20,50,1,3,1,13177.43
7729,2026-03-11,288,11,3,5,4441.03
7730,2026-03-19,427,4,3,5,8393.31
7731,2026-05-23,114,23,2,4,2852.31
7732,2026-04-13,45,25,4,5,14282.31
7733,2025-12-11,391,6,1,4,4250.89
7734,2026-01-20,323,48,4,1,12027.36
7735,2025-12-12,365,32,1,2,7545.54
7736,2026-05-19,42,4,3,1,13220.99
7737,2025-12-29,92,44,2,4,5105.33
7738,2026-05-13,197,47,3,2,3344.74
7739,2026-04-24,285,37,1,5,13697.69
7740,2026-03-12,365,33,2,4,13919.68
7741,2026-05-29,151,2,2,1,4322.52
7742,2026-05-07,395,27,3,5,14106.79
7743,2026-01-10,356,34,4,4,13407.36
7744,2026-02-19,206,28,2,3,14316.9
7745,2026-03-16,327,38,3,3,7222.98
7746,2026-01-26,125,48,3,1,6075.5
7747,2026-01-10,420,6,3,1,10701.27
7748,2026-02-21,54,19,4,3,12282.99
7749,2026-02-15,430,40,3,3,11282.14
7750,2026-02-24,299,19,4,4,7798.31
7751,2026-02-09,40,23,1,3,10952.4
7752,2026-03-09,84,18,1,1,3827.05
7753,2026-02-04,248,23,2,3,2881.41
7754,2026-05-10,13,19,4,4,11698.3
7755,2026-04-01,34,36,1,2,724.55
7756,2026-03-07,300,2,4,3,8615.19
7757,2026-02-04,388,12,2,2,10237.27
7758,2026-02-08,234,19,2,1,12663.61
7759,2026-03-21,445,48,1,2,10181.44
7760,2026-03-20,492,4,1,2,10686.39
7761,2026-05-22,237,28,2,4,13603.9
7762,2026-01-29,162,15,1,4,12895.45
7763,2026-02-28,262,27,1,4,582.18
7764,2026-01-26,372,2,2,2,5951.97
7765,2025-12-31,288,34,4,4,14096.61
7766,2026-01-17,63,38,4,5,9635.28
7767,2025-12-14,231,1,1,5,5400.92
7768,2026-02-08,313,2,2,3,6431.47
7769,2026-04-01,132,21,4,3,1528.85
7770,2026-04-23,85,19,4,1,9690.54
7771,2026-02-01,467,2,1,1,7734.01
7772,2026-05-24,292,3,1,2,5697.05
7773,2026-01-09,437,47,2,2,13671.69
7774,2026-01-23,156,38,3,5,5165.03
7775,2026-01-17,107,9,2,2,1827.18
7776,2025-12-09,80,22,2,3,528.54
7777,2026-03-02,162,21,1,5,12926.69
7778,2026-02-22,17,22,1,1,4207.0
7779,2026-01-29,329,1,1,5,4915.71
7780,2026-02-11,89,33,3,4,9943.3
7781,2026-02-09,156,33,3,4,9981.77
7782,2026-04-05,472,24,3,2,2484.49
7783,2026-05-20,148,3,1,3,2629.42
7784,2026-01-16,259,49,3,5,12306.66
7785,2025-12-09,76,14,4,5,12677.29
7786,2025-12-10,385,37,2,1,5032.45
7787,2026-03-19,422,8,4,2,11174.62
7788,2026-04-20,181,37,3,5,13913.22
7789,2026-05-03,294,33,3,1,3120.98
7790,2026-05-08,246,32,1,1,735.09
7791,2025-12-17,144,16,4,3,14641.21
7792,2026-01-23,467,49,1,3,7579.64
7793,2026-01-11,252,26,1,4,6110.93
7794,2025-12-15,32,42,2,1,9131.8
7795,2026-03-01,17,16,3,3,10471.35
7796,2026-01-04,224,45,3,4,4801.04
7797,2026-05-29,299,17,1,1,4522.47
7798,2026-03-03,362,27,4,2,5898.19
7799,2026-04-24,2,29,2,1,9827.35
7800,2025-12-29,300,13,4,4,1321.53
7801,2026-04-15,195,1,4,1,9590.36
7802,2025-12-12,141,45,3,1,5686.53
7803,2026-06-07,177,31,2,3,4617.43
7804,2026-05-19,37,27,4,2,2847.62
7805,2025-12-17,475,44,1,5,12771.67
7806,2026-03-26,58,10,3,4,14038.14
7807,2026-04-27,289,18,3,5,3592.22
7808,2026-05-10,306,26,3,1,14235.71
7809,2026-01-15,239,21,2,1,6889.6
7810,2026-01-21,114,27,2,4,8502.07
7811,2026-01-27,224,40,2,1,6185.77
7812,2025-12-11,317,13,3,2,3692.55
7813,2026-05-26,17,12,3,5,12508.62
7814,2026-05-14,123,19,3,3,4784.07
7815,2026-02-23,270,45,3,2,7447.35
7816,2026-05-20,466,7,2,1,9691.29
7817,2026-03-13,18,10,1,5,2313.27
7818,2026-04-16,149,9,4,5,12072.02
7819,2026-01-21,219,17,2,5,12385.27
7820,2026-04-26,229,5,3,5,10106.92
7821,2026-02-22,405,28,2,1,6023.65
7822,2026-05-18,400,26,2,4,10658.19
7823,2026-04-08,180,8,4,5,4142.35
7824,2026-01-04,306,47,1,1,7420.35
7825,2026-01-08,233,14,2,5,9640.1
7826,2026-02-09,180,21,2,2,7471.05
7827,2026-04-29,66,9,2,4,3135.71
7828,2026-02-17,106,14,3,5,2884.63
7829,2026-02-24,472,7,1,1,9900.35
7830,2026-02-19,383,11,4,3,7648.81
7831,2026-01-21,300,35,1,1,9717.17
7832,2026-05-02,462,1,3,1,12146.4
7833,2026-05-11,83,5,4,2,2275.83
7834,2026-03-04,416,9,3,2,11547.42
7835,2026-01-14,365,34,4,1,12264.94
7836,2026-04-19,319,34,3,3,11884.98
7837,2026-04-14,127,14,1,5,5049.62
7838,2026-01-14,464,2,2,1,9888.87
7839,2026-06-03,472,26,3,5,14871.55
7840,2026-01-05,60,31,2,2,12709.72
7841,2026-05-27,60,42,1,4,2623.85
7842,2026-02-12,295,38,3,2,11628.06
7843,2026-04-22,400,28,1,3,5120.73
7844,2026-05-29,188,10,3,1,4693.09
7845,2026-03-28,467,20,2,5,4260.09
7846,2026-03-07,118,30,3,2,7749.61
7847,2026-05-14,180,45,1,2,5878.76
7848,2026-05-17,287,11,4,1,3583.27
7849,2026-03-04,421,49,2,3,4396.04
7850,2026-05-31,362,22,4,1,4280.94
7851,2026-05-12,365,17,1,5,9462.57
7852,2026-01-28,338,49,4,2,10881.4
7853,2026-01-31,230,9,4,5,2168.84
7854,2025-12-24,369,26,4,5,9386.62
7855,2026-04-26,224,43,2,1,3259.38
7856,2026-05-05,44,12,1,3,2548.34
7857,2026-02-20,19,26,4,4,1041.22
7858,2026-01-17,408,12,4,1,10770.71
7859,2026-02-26,210,22,1,2,7453.24
7860,2026-01-15,378,44,4,4,582.58
7861,2026-01-09,312,39,2,1,6638.39
7862,2026-05-05,266,25,3,1,11915.15
7863,2026-03-22,67,25,3,3,11529.69
7864,2026-02-14,289,20,4,1,2772.47
7865,2026-05-24,398,7,3,2,12883.4
7866,2026-02-05,31,40,4,1,5856.01
7867,2026-03-19,335,19,2,5,3952.0
7868,2026-02-18,162,3,3,4,5317.92
7869,2026-05-22,45,36,4,3,10809.03
7870,2025-12-19,425,33,3,4,5755.2
7871,2026-03-13,48,48,1,5,3762.2
7872,2026-05-28,424,22,1,4,14408.86
7873,2026-01-04,307,15,1,3,9507.03
7874,2026-01-27,455,14,4,5,1045.03
7875,2026-03-09,296,9,1,2,14371.86
7876,2026-02-02,47,36,3,1,1674.57
7877,2026-01-27,210,17,4,4,7934.1
7878,2026-05-28,400,45,2,1,13913.95
7879,2026-02-21,359,42,4,2,4745.31
7880,2026-03-23,281,31,4,3,2413.64
7881,2026-02-02,155,47,1,1,509.58
7882,2026-02-26,416,44,4,5,8302.85
7883,2026-05-09,343,39,4,4,8483.32
7884,2026-03-23,328,40,4,4,7896.05
7885,2026-02-25,217,19,3,4,6180.62
7886,2026-02-03,149,6,1,5,5561.06
7887,2026-02-18,342,45,3,2,13036.23
7888,2025-12-30,317,19,3,2,13949.12
7889,2026-04-02,93,48,2,2,4117.21
7890,2026-06-02,250,27,4,2,5728.57
7891,2026-03-21,355,15,4,1,9977.28
7892,2026-05-15,260,26,4,3,6486.32
7893,2026-03-04,54,24,4,1,6905.42
7894,2026-04-04,85,11,3,5,600.48
7895,2026-03-19,312,32,1,1,8080.07
7896,2026-01-04,147,6,2,1,8946.69
7897,2026-04-07,175,10,2,3,6740.69
7898,2026-03-11,201,7,1,4,11217.33
7899,2026-03-26,259,19,1,3,9930.26
7900,2026-04-21,181,42,2,5,5598.74
7901,2026-01-21,481,23,1,2,14899.79
7902,2025-12-28,332,34,4,4,3061.69
7903,2026-03-21,19,26,4,5,13557.49
7904,2026-02-10,195,20,2,1,7265.44
7905,2026-01-26,373,7,4,4,2388.0
7906,2026-05-04,372,45,2,1,14209.39
7907,2025-12-28,193,13,3,1,9021.38
7908,2026-01-27,23,50,2,2,6214.93
7909,2026-04-07,218,28,1,2,7125.6
7910,2026-03-10,351,8,1,5,6677.5
7911,2026-03-22,389,49,2,1,8358.27
7912,2026-04-13,474,16,2,4,7157.58
7913,2026-04-23,101,2,1,2,8739.41
7914,2026-01-05,307,44,2,4,14538.52
7915,2026-05-18,125,23,3,5,12577.18
7916,2026-01-08,393,37,1,3,13095.4
7917,2025-12-17,284,17,1,4,2570.22
7918,2026-06-06,456,37,1,4,3798.36
7919,2025-12-17,351,49,2,2,14180.81
7920,2026-05-27,226,33,2,1,4098.07
7921,2026-01-17,480,17,3,1,10233.27
7922,2026-05-02,472,33,2,2,664.11
7923,2026-03-20,320,5,2,3,11074.72
7924,2026-05-25,289,18,2,5,14135.95
7925,2025-12-10,46,3,2,3,7312.42
7926,2026-04-03,319,3,1,1,978.56
7927,2026-04-09,176,37,2,1,14808.73
7928,2026-04-15,404,7,1,3,3260.17
7929,2026-04-16,52,17,2,2,509.54
7930,2026-03-06,45,14,3,2,5982.0
7931,2026-02-28,114,26,2,5,8916.56
7932,2026-01-09,228,10,1,1,9333.1
7933,2025-12-21,129,40,1,5,14448.44
7934,2026-05-04,380,1,2,3,6215.52
7935,2025-12-30,344,45,4,3,3350.24
7936,2025-12-28,407,35,3,5,1435.06
7937,2026-05-04,271,43,3,4,1462.47
7938,2026-01-30,449,16,4,5,13240.2
7939,2026-03-07,198,22,4,2,10004.78
7940,2026-05-29,169,31,2,2,6776.59
7941,2026-06-06,375,42,4,3,8158.52
7942,2025-12-16,180,4,1,3,3078.36
7943,2026-04-25,404,44,2,4,9600.74
7944,2025-12-24,174,20,1,4,9351.66
7945,2026-03-23,381,4,1,1,13353.42
7946,2026-05-23,394,5,1,2,11489.0
7947,2026-03-19,254,2,2,1,9450.21
7948,2026-05-05,272,9,2,5,5320.68
7949,2025-12-16,226,19,1,3,3065.22
7950,2026-05-12,428,34,3,1,9853.53
7951,2026-05-04,189,31,2,5,2111.09
7952,2025-12-16,392,16,4,2,13468.15
7953,2025-12-15,398,46,2,3,2917.7
7954,2026-01-14,111,16,4,1,6098.13
7955,2026-01-09,374,30,4,5,10914.44
7956,2026-01-10,201,26,2,5,3662.65
7957,2025-12-28,457,8,4,3,10831.08
7958,2026-02-05,331,42,4,2,13673.09
7959,2026-02-17,485,1,4,2,11041.05
7960,2026-04-12,266,32,1,5,6453.2
7961,2025-12-29,315,46,3,2,9343.1
7962,2026-05-25,154,29,3,5,6042.77
7963,2026-01-23,203,43,4,1,1712.69
7964,2026-03-22,163,32,1,4,3490.74
7965,2026-04-26,306,2,1,4,9828.06
7966,2025-12-18,412,18,2,4,7971.9
7967,2026-06-03,133,50,2,4,8246.52
7968,2026-03-23,142,9,4,3,1991.89
7969,2026-01-26,220,7,3,4,10087.98
7970,2026-04-29,83,33,3,3,1598.3
7971,2026-02-07,16,6,2,1,9537.83
7972,2026-02-10,268,36,3,2,10423.01
7973,2026-05-01,182,43,2,5,12151.82
7974,2026-04-29,178,36,1,4,11079.91
7975,2026-01-10,355,10,1,5,12109.2
7976,2025-12-15,473,16,2,1,6515.16
7977,2026-02-14,442,45,4,5,7998.93
7978,2026-03-06,497,2,3,4,4943.67
7979,2026-05-15,47,30,4,4,11583.79
7980,2026-02-25,47,15,3,1,11041.7
7981,2026-02-28,381,4,3,5,3137.0
7982,2026-01-17,17,18,3,4,7649.49
7983,2026-03-23,67,47,4,3,3818.28
7984,2026-05-08,209,4,4,3,7119.49
7985,2026-03-23,401,37,2,2,5259.95
7986,2026-04-05,360,43,2,1,9994.47
7987,2026-03-29,494,42,2,2,1256.58
7988,2026-04-24,197,47,3,3,4317.76
7989,2026-02-11,451,16,2,4,9890.58
7990,2026-03-16,28,29,4,5,8523.42
7991,2026-01-08,168,4,2,5,12527.86
7992,2026-06-06,288,38,4,2,13501.16
7993,2026-01-29,36,24,3,4,14716.18
7994,2026-02-13,499,40,2,3,7604.48
7995,2026-05-24,91,16,1,5,12097.72
7996,2026-03-27,27,47,4,1,6233.8
7997,2026-01-20,64,15,1,5,5256.51
7998,2026-04-09,425,25,2,3,6936.64
7999,2026-06-05,28,7,3,5,8152.8
8000,2026-01-26,193,32,4,5,11621.82
8001,2026-01-21,134,7,1,4,14928.89
8002,2025-12-28,85,21,3,3,1770.5
8003,2026-05-04,201,27,2,5,12858.28
8004,2026-06-05,353,34,3,2,7546.02
8005,2026-05-18,232,50,1,3,12550.06
8006,2026-05-02,374,12,4,4,4762.76
8007,2026-01-19,163,4,1,1,13095.71
8008,2026-01-20,224,34,4,2,3466.96
8009,2026-02-14,117,4,4,4,10685.49
8010,2026-04-04,353,26,4,4,3670.22
8011,2026-01-20,311,39,3,1,7492.66
8012,2026-03-12,9,3,1,4,9002.87
8013,2026-05-06,123,18,1,3,644.52
8014,2026-05-05,260,48,1,3,9184.1
8015,2026-04-07,85,47,4,5,11236.93
8016,2026-01-01,209,23,2,5,12060.78
8017,2026-05-31,120,40,2,1,10531.93
8018,2026-03-09,283,18,3,3,1998.64
8019,2026-02-20,467,13,4,4,2264.95
8020,2026-05-01,449,48,2,1,4424.14
8021,2026-05-20,97,36,2,1,1527.07
8022,2026-04-17,496,12,1,2,10039.22
8023,2026-05-11,314,18,3,4,9669.83
8024,2026-04-17,415,26,3,3,13066.57
8025,2026-02-03,74,42,3,4,3630.24
8026,2026-03-07,494,10,2,2,11680.19
8027,2026-01-14,148,21,1,2,9938.15
8028,2026-06-04,431,3,1,1,9765.75
8029,2026-05-29,497,7,1,5,2196.5
8030,2025-12-27,196,5,4,1,1920.74
8031,2026-02-13,84,50,4,1,12418.72
8032,2026-03-10,364,42,1,2,11113.57
8033,2026-01-10,167,25,1,1,13102.42
8034,2025-12-14,321,18,4,5,14608.72
8035,2026-01-02,87,16,1,4,10777.35
8036,2026-04-22,27,48,1,5,8167.25
8037,2026-03-24,302,28,1,1,3108.22
8038,2026-03-28,454,30,1,2,4127.84
8039,2026-03-31,233,32,2,1,9842.44
8040,2026-04-20,204,27,3,3,1498.02
8041,2026-01-06,301,18,2,3,14282.98
8042,2026-02-27,454,31,4,1,13197.14
8043,2026-01-11,134,47,3,2,8476.89
8044,2025-12-30,25,33,1,1,4704.42
8045,2026-03-25,441,23,2,4,7536.14
8046,2025-12-31,450,3,3,4,6587.32
8047,2026-04-09,302,31,2,5,10605.76
8048,2026-02-10,499,9,3,1,14136.44
8049,2025-12-24,423,21,2,3,2746.71
8050,2026-06-03,15,18,2,5,12102.27
8051,2026-01-05,223,50,1,1,6434.45
8052,2026-01-31,46,19,3,1,10884.16
8053,2026-01-13,381,4,2,2,11511.91
8054,2025-12-27,181,41,2,4,14056.41
8055,2026-06-06,344,26,2,3,4387.87
8056,2026-06-03,297,41,4,2,1460.18
8057,2026-05-11,69,38,1,1,9355.38
8058,2025-12-15,437,6,3,2,14171.73
8059,2026-04-19,58,13,4,4,1582.28
8060,2026-01-20,469,24,1,4,11061.59
8061,2026-02-15,491,29,1,4,2332.97
8062,2026-02-20,439,36,2,5,6287.59
8063,2025-12-14,211,46,2,1,2859.17
8064,2026-02-14,262,47,3,5,12102.23
8065,2026-05-27,258,42,1,1,3305.67
8066,2026-02-25,90,45,4,4,7617.1
8067,2026-05-04,73,9,2,5,10491.99
8068,2026-02-08,26,36,1,4,10998.47
8069,2026-05-26,416,49,1,1,10253.95
8070,2026-06-06,474,28,2,1,6299.74
8071,2026-03-27,312,7,2,1,10482.16
8072,2026-05-18,335,31,2,4,11026.83
8073,2026-03-20,240,24,3,3,5615.07
8074,2026-02-01,2,48,2,3,9965.18
8075,2026-02-11,108,29,2,2,993.87
8076,2026-05-10,94,19,4,1,9821.52
8077,2025-12-20,302,50,3,5,7695.92
8078,2026-02-10,355,16,2,2,7799.18
8079,2026-04-27,465,21,1,2,6605.18
8080,2026-05-09,197,23,4,2,6680.17
8081,2026-05-29,1,39,1,2,13903.93
8082,2025-12-17,33,4,2,4,3520.76
8083,2026-01-07,149,30,2,1,5564.36
8084,2026-03-31,487,1,2,5,8620.53
8085,2026-05-23,191,40,2,5,11668.31
8086,2026-03-22,499,39,1,5,7201.63
8087,2026-05-04,230,5,3,2,1579.57
8088,2026-03-06,358,29,3,1,7013.39
8089,2026-01-09,484,16,1,5,11038.98
8090,2026-01-07,361,3,4,3,8692.88
8091,2025-12-29,464,18,3,2,14591.45
8092,2026-04-26,30,33,3,1,11545.82
8093,2026-03-21,198,1,1,1,2727.34
8094,2026-05-23,373,28,3,4,9786.75
8095,2026-03-15,55,28,4,3,13888.11
8096,2026-03-23,488,45,1,1,14338.58
8097,2026-04-30,430,17,4,1,2547.68
8098,2026-01-04,267,5,2,1,3823.17
8099,2026-03-14,90,13,1,1,5452.34
8100,2026-02-10,384,13,4,2,10692.89
8101,2025-12-15,68,5,1,3,672.89
8102,2026-04-10,128,28,3,2,9833.76
8103,2025-12-24,127,12,2,2,5354.67
8104,2026-05-16,57,49,4,5,6947.82
8105,2025-12-11,444,26,4,3,14220.89
8106,2026-05-12,268,42,1,3,2858.25
8107,2026-05-12,83,32,2,4,6384.21
8108,2026-02-20,203,19,2,4,8033.5
8109,2026-03-31,282,20,1,1,12512.5
8110,2026-02-17,176,6,2,3,4119.12
8111,2026-04-07,75,15,4,3,8358.44
8112,2026-04-13,179,48,2,4,14902.5
8113,2026-01-23,115,35,2,3,8695.0
8114,2025-12-31,216,21,3,1,11696.5
8115,2025-12-16,496,19,2,5,563.11
8116,2026-02-28,483,6,1,2,4721.71
8117,2026-05-03,277,42,2,1,6437.34
8118,2026-04-21,417,6,1,5,12547.5
8119,2026-01-02,107,15,1,4,9595.65
8120,2026-04-24,405,49,1,2,4147.26
8121,2026-03-31,357,45,2,1,4133.95
8122,2026-02-02,181,16,1,1,5756.82
8123,2026-05-06,49,37,1,4,3883.23
8124,2026-04-11,283,31,3,4,3205.96
8125,2025-12-15,64,19,2,4,8186.15
8126,2026-05-06,162,34,2,3,12878.86
8127,2026-04-24,273,1,2,1,11770.68
8128,2025-12-28,253,17,3,1,2091.68
8129,2026-03-07,348,18,4,3,11554.77
8130,2026-01-18,23,20,2,3,14069.3
8131,2026-02-16,345,14,3,1,781.77
8132,2026-03-13,286,44,3,1,2780.91
8133,2026-05-28,160,15,3,4,14999.73
8134,2026-01-05,15,42,1,5,11747.32
8135,2026-02-20,32,38,1,5,5107.18
8136,2025-12-20,144,35,4,3,14508.9
8137,2026-04-26,108,21,3,4,14653.16
8138,2025-12-27,454,5,4,3,8675.61
8139,2025-12-30,487,41,4,3,8640.52
8140,2025-12-19,65,21,1,3,9242.44
8141,2025-12-10,2,42,1,2,3309.29
8142,2026-05-26,209,37,4,5,3381.14
8143,2026-01-15,490,22,3,2,11113.14
8144,2026-05-08,99,18,1,2,10951.66
8145,2026-01-07,28,50,1,2,9182.83
8146,2026-05-24,124,7,4,3,12044.99
8147,2026-02-12,18,43,4,1,7236.91
8148,2026-05-23,25,48,4,1,9782.36
8149,2026-01-20,142,41,1,2,13047.71
8150,2026-03-09,427,29,2,3,9865.27
8151,2026-01-05,298,19,4,2,11207.06
8152,2026-05-05,470,4,4,5,5580.15
8153,2026-01-18,195,32,1,2,1180.85
8154,2026-04-12,312,11,4,4,1269.36
8155,2026-04-08,406,26,4,3,5886.65
8156,2026-01-15,275,44,3,1,2985.92
8157,2026-03-25,496,16,1,2,11088.78
8158,2025-12-22,494,46,3,4,3446.35
8159,2026-04-16,91,34,2,3,11032.71
8160,2026-04-27,134,3,1,1,739.28
8161,2026-04-14,115,4,4,5,8683.93
8162,2026-03-23,419,13,4,1,13498.74
8163,2026-03-14,83,40,4,5,3110.11
8164,2026-02-28,495,10,3,3,6684.69
8165,2026-01-18,223,32,4,2,8557.66
8166,2026-03-14,367,2,1,2,5591.0
8167,2026-05-25,300,3,3,1,10340.5
8168,2026-02-19,182,14,4,3,2929.81
8169,2026-02-24,241,21,2,5,10350.5
8170,2026-03-18,227,5,4,2,1681.71
8171,2026-03-17,475,14,4,2,11151.7
8172,2026-05-02,353,16,1,1,8558.1
8173,2026-02-07,197,30,4,5,4391.92
8174,2026-01-17,421,13,2,5,9186.62
8175,2026-03-23,259,26,2,3,716.09
8176,2026-03-01,208,16,2,4,5101.68
8177,2026-04-15,377,12,1,4,1891.31
8178,2026-06-05,353,14,4,3,8588.45
8179,2026-01-01,262,34,1,1,5751.93
8180,2026-04-27,24,46,2,1,6905.31
8181,2026-04-14,301,13,2,3,14314.77
8182,2026-03-27,89,10,2,2,1239.71
8183,2026-03-11,117,32,1,2,1438.41
8184,2026-05-30,318,10,1,3,1806.88
8185,2026-01-27,483,13,3,5,2025.56
8186,2025-12-17,57,23,3,4,10910.27
8187,2026-04-14,83,1,1,1,750.48
8188,2025-12-27,360,32,2,5,14735.47
8189,2026-05-09,404,9,1,3,11963.11
8190,2026-03-30,382,9,3,5,4596.17
8191,2026-04-09,12,13,2,1,10134.95
8192,2026-05-14,215,24,2,5,6782.25
8193,2026-05-10,346,19,3,2,3301.38
8194,2026-02-22,213,25,2,1,640.39
8195,2026-02-21,435,13,1,5,11417.79
8196,2026-02-01,110,26,4,5,6298.26
8197,2026-04-24,23,43,2,3,12870.47
8198,2026-02-03,202,2,4,4,9777.11
8199,2026-01-17,381,5,1,1,5768.57
8200,2026-01-18,494,45,3,2,12417.51
8201,2026-03-12,204,42,1,3,6595.04
8202,2026-01-05,101,16,2,1,9754.68
8203,2026-01-17,392,39,2,1,11829.59
8204,2025-12-23,298,18,1,3,14079.98
8205,2026-01-23,130,43,1,5,6339.63
8206,2026-01-23,153,33,1,5,6858.67
8207,2026-02-16,431,26,4,1,5272.7
8208,2026-01-07,408,32,3,2,3350.38
8209,2026-04-25,244,39,2,5,14449.01
8210,2026-05-17,206,46,3,4,4609.09
8211,2026-04-09,500,6,3,1,614.9
8212,2026-06-05,359,36,2,4,14864.24
8213,2026-06-01,187,40,4,2,6064.26
8214,2026-05-08,314,30,2,2,6890.14
8215,2026-03-29,281,27,3,2,12219.92
8216,2026-02-21,411,25,2,4,3174.94
8217,2026-02-25,459,30,1,5,9932.53
8218,2026-03-18,274,9,3,5,3562.4
8219,2026-03-23,373,5,1,1,2751.53
8220,2025-12-16,129,5,4,2,4232.4
8221,2026-02-23,399,38,1,1,14877.39
8222,2026-05-03,450,34,1,4,3230.14
8223,2026-05-15,333,31,3,1,11237.96
8224,2025-12-28,446,45,2,4,13304.8
8225,2026-04-21,497,47,3,5,3340.07
8226,2026-01-26,170,31,3,4,8373.69
8227,2026-03-03,254,21,4,4,6134.73
8228,2026-03-30,66,6,2,1,2438.93
8229,2026-03-18,158,13,2,1,3192.24
8230,2026-03-27,54,32,4,2,8361.16
8231,2026-03-02,33,33,1,2,11594.41
8232,2026-03-12,450,16,2,5,11074.93
8233,2026-01-29,83,4,3,5,12035.74
8234,2026-05-07,404,12,4,1,5716.43
8235,2026-03-08,43,36,2,5,2149.67
8236,2026-02-09,337,17,4,2,5701.71
8237,2026-06-01,250,9,4,4,1604.86
8238,2026-01-02,373,8,3,3,12034.19
8239,2026-01-13,281,5,3,1,12505.25
8240,2026-04-01,355,43,3,1,10041.34
8241,2026-04-18,418,48,3,3,9029.31
8242,2026-02-24,187,28,4,4,789.75
8243,2026-01-17,342,9,3,3,5715.12
8244,2026-05-14,392,12,1,1,2753.97
8245,2026-04-24,112,16,3,4,4682.92
8246,2026-01-01,68,44,4,5,6471.97
8247,2026-02-18,244,11,2,5,9751.2
8248,2026-03-18,206,41,1,2,5783.72
8249,2026-01-05,467,20,4,3,4416.27
8250,2025-12-23,17,33,2,4,13640.43
8251,2026-03-01,58,22,2,4,7109.48
8252,2026-05-11,236,12,4,5,13809.23
8253,2026-02-02,109,3,4,5,12128.61
8254,2026-05-15,37,25,4,3,7484.39
8255,2026-05-02,253,26,4,1,10223.0
8256,2026-02-14,364,49,3,1,4743.29
8257,2026-03-08,32,9,1,5,5121.83
8258,2026-05-13,231,45,1,2,5122.07
8259,2026-03-20,151,21,3,2,14550.17
8260,2025-12-17,274,17,3,5,6095.09
8261,2026-05-04,12,16,3,1,2688.85
8262,2026-04-01,284,17,2,1,14265.81
8263,2026-05-29,91,5,2,1,5922.93
8264,2026-02-01,491,7,2,4,4126.71
8265,2026-04-16,199,22,4,1,5291.89
8266,2025-12-27,133,18,2,1,11920.05
8267,2026-02-07,451,42,1,1,6111.56
8268,2026-04-05,487,8,3,1,13295.02
8269,2026-01-16,124,50,3,2,9593.38
8270,2026-06-01,139,16,3,4,12774.79
8271,2026-04-26,208,40,4,5,10164.69
8272,2026-01-02,365,30,2,2,9673.61
8273,2026-04-07,116,21,2,5,7221.54
8274,2026-02-04,452,33,2,5,12063.01
8275,2026-03-14,126,32,3,4,2146.48
8276,2026-04-28,365,8,1,2,7096.43
8277,2026-01-06,265,1,1,3,4951.99
8278,2026-01-04,404,29,1,5,11975.67
8279,2025-12-25,193,30,3,3,5816.67
8280,2026-01-08,477,34,2,2,3824.33
8281,2026-02-06,392,18,4,2,3003.54
8282,2026-04-18,310,47,2,1,11515.6
8283,2026-05-30,72,15,4,4,7088.91
8284,2026-01-16,29,41,4,4,2683.56
8285,2026-03-13,248,31,4,1,1668.4
8286,2026-01-05,171,50,3,2,14973.59
8287,2026-03-15,305,46,3,3,5556.15
8288,2026-04-22,409,43,1,4,3824.78
8289,2026-05-12,13,14,3,3,8200.32
8290,2026-03-07,365,50,1,1,7865.12
8291,2026-03-24,14,32,1,1,11336.07
8292,2026-03-20,36,9,2,2,4119.17
8293,2026-06-05,343,26,2,4,12824.8
8294,2026-01-05,249,50,2,3,3407.31
8295,2025-12-25,318,6,3,2,11568.53
8296,2026-02-20,64,7,1,4,5399.94
8297,2026-02-16,345,8,1,1,5341.52
8298,2026-04-11,302,42,1,4,11354.99
8299,2026-01-14,298,48,4,1,9602.57
8300,2026-02-08,428,41,3,3,3314.47
8301,2026-02-21,285,7,2,2,8282.93
8302,2026-01-24,99,11,1,4,6120.95
8303,2025-12-15,140,46,4,1,4288.59
8304,2026-01-02,401,18,1,1,4664.5
8305,2026-05-23,425,8,4,5,4049.32
8306,2026-03-18,18,50,3,1,12128.98
8307,2026-04-13,431,12,1,4,4395.1
8308,2025-12-09,96,27,3,4,14094.79
8309,2026-05-22,362,22,3,2,5416.15
8310,2026-02-25,288,35,3,1,6775.31
8311,2026-01-13,2,6,1,3,921.23
8312,2026-06-05,128,39,3,1,8456.72
8313,2026-05-20,14,14,2,2,4552.6
8314,2026-03-26,105,46,1,1,12125.3
8315,2026-03-23,469,12,4,3,8164.05
8316,2026-04-03,8,26,4,5,8584.3
8317,2026-02-27,218,27,4,5,13414.42
8318,2025-12-18,400,27,2,5,3710.86
8319,2026-05-12,414,6,3,2,10252.74
8320,2026-04-24,255,13,4,4,12428.03
8321,2026-01-28,286,7,1,2,554.95
8322,2026-03-10,167,9,3,1,4773.07
8323,2026-04-27,9,25,4,1,10961.39
8324,2025-12-14,349,28,2,5,12766.8
8325,2026-01-31,417,11,1,1,5261.32
8326,2026-03-12,227,32,3,3,7727.95
8327,2026-01-18,248,25,3,3,13393.93
8328,2026-02-26,500,26,1,4,9394.07
8329,2026-01-29,452,49,1,2,6234.14
8330,2026-01-12,412,40,4,4,3771.82
